frequency_Hz,projection_energy_J,residual_energy,detection_ratio
1.96465666791845,0.011135364654174,424.876732786777,2.62084595245705e-05
1.96467000125179,0.0115599042942683,424.876308247135,2.72076933212862e-05
1.96468333458512,0.0119923681347111,424.875875783295,2.82255802653002e-05
1.96469666791845,0.012432639007628,424.875435512423,2.92618446925121e-05
1.96471000125179,0.0128805920368836,424.874987559394,3.03161927956114e-05
1.96472333458512,0.0133360946659973,424.874532056764,3.13883126894873e-05
1.96473666791845,0.0137990066940325,424.874069144736,3.24778744953996e-05
1.96475000125179,0.0142691803194865,424.873598971112,3.35845304439749e-05
1.96476333458512,0.0147464601923033,424.873121691238,3.47079149973149e-05
1.96477666791845,0.0152306834737784,424.872637467956,3.58476449896755e-05
1.96479000125179,0.0157216799046044,424.872146471525,3.70033197873047e-05
1.96480333458512,0.0162192718808906,424.871648879549,3.81745214670436e-05
1.96481666791845,0.0167232745381131,424.871144876892,3.93608150135937e-05
1.96483000125179,0.0172334958431257,424.870634655588,4.05617485357529e-05
1.96484333458512,0.0177497366939062,424.870118414737,4.17768535008617e-05
1.96485666791845,0.0182717910273438,424.869596360403,4.30056449881729e-05
1.96487000125179,0.0187994459345977,424.869068705496,4.42476219600462e-05
1.96488333458512,0.0193324817843899,424.868535669645,4.55022675518194e-05
1.96489666791845,0.0198706723537856,424.867997479077,4.67690493793055e-05
1.96491000125179,0.0204137849665786,424.867454366463,4.80474198641985e-05
1.96492333458512,0.0209615806391019,424.86690657079,4.93368165769563e-05
1.96493666791845,0.0215138142334883,424.866354337197,5.06366625972312e-05
1.96495000125179,0.0220702346180031,424.865797916812,5.19463668909504e-05
1.96496333458512,0.0226305848346814,424.865237566596,5.32653247045992e-05
1.96497666791845,0.0231946022737272,424.864673549157,5.45929179754304e-05
1.96499000125179,0.0237620188550656,424.864106132575,5.59285157585208e-05
1.96500333458512,0.024332561216266,424.863535590214,5.72714746688336e-05
1.96501666791845,0.0249059509073303,424.862962200524,5.86211393394546e-05
1.96503000125179,0.025481904591576,424.862386246838,5.9976842894187e-05
1.96504333458512,0.0260601342530676,424.861808017177,6.13379074355725e-05
1.96505666791845,0.0266403474097138,424.86122780402,6.27036445462668e-05
1.96507000125179,0.0272222473326884,424.860645904097,6.40733558053132e-05
1.96508333458512,0.0278055332710771,424.860062618159,6.54463333167353e-05
1.96509666791845,0.0283899006822614,424.859478250748,6.68218602516523e-05
1.96511000125179,0.0289750414676287,424.858893109962,6.81992114029478e-05
1.96512333458512,0.0295606442130936,424.858307507218,6.95776537512838e-05
1.96513666791845,0.0301463944347252,424.857721756995,7.09564470431539e-05
1.96515000125179,0.0307319748288253,424.857136176601,7.23348443794313e-05
1.96516333458512,0.0313170655265607,424.856551085903,7.37120928146605e-05
1.96517666791845,0.0319013443525511,424.855966807078,7.50874339656787e-05
1.96519000125179,0.0324844870876537,424.855383664343,7.64601046301395e-05
1.96520333458512,0.0330661677351931,424.854801983695,7.78293374131667e-05
1.96521666791845,0.0336460587906843,424.85422209264,7.91943613622551e-05
1.96523000125179,0.0342238315148057,424.853644319915,8.05544026098435e-05
1.96524333458512,0.034799156209273,424.853068995221,8.19086850227377e-05
1.96525666791845,0.0353717024952491,424.852496448935,8.32564308575284e-05
1.96527000125179,0.0359411395942835,424.851927011836,8.45968614219848e-05
